Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2025-08-09 17:18:56,"Chest, Back & Shoulders ",54min,"Pec Deck (Machine)",2,110.0,9.0,0,0.0,,,
2025-08-09 17:18:56,"Chest, Back & Shoulders ",54min,"Lat Focus Wide Grip Lat Pulldown ",1,145.0,4.0,0,0.0,"",,
2025-08-09 17:18:56,"Chest, Back & Shoulders ",54min,"Lat Focus Wide Grip Lat Pulldown ",2,120.0,10.0,0,0.0,,,
2025-08-09 17:18:56,"Chest, Back & Shoulders ",54min,"Seated Row (Machine)",1,145.0,8.0,0,0.0,"",,
2025-08-09 17:18:56,"Chest, Back & Shoulders ",54min,"Seated Row (Machine)",2,145.0,7.0,0,0.0,,,
2025-08-09 17:18:56,"Chest, Back & Shoulders ",54min,"Single Arm Cable Lateral Raise (Hand Height)",1,12.5,10.0,0,0.0,"",,
2025-08-09 17:18:56,"Chest, Back & Shoulders ",54min,"Single Arm Cable Lateral Raise (Hand Height)",2,12.5,10.0,0,0.0,,,
2025-08-09 17:18:56,"Chest, Back & Shoulders ",54min,"Single Arm Cable Lateral Raise (Hand Height)",3,12.5,9.0,0,0.0,,,
2025-08-09 17:18:56,"Chest, Back & Shoulders ",54min,"Single Arm Cable Lateral Raise (Hand Height)",4,12.5,9.0,0,0.0,,,
2025-08-09 17:18:56,"Chest, Back & Shoulders ",54min,"Cable Crunch",1,64.0,10.0,0,0.0,"",,
2025-08-09 17:18:56,"Chest, Back & Shoulders ",54min,"Cable Crunch",2,64.0,10.0,0,0.0,,,
2025-08-17 11:31:02,"Chest, Back & Shoulders ",1h 1min,"Iso lateral Chest Press ",1,65.0,7.0,0,0.0,"","Reverse Pyramid",
2025-08-17 11:31:02,"Chest, Back & Shoulders ",1h 1min,"Iso lateral Chest Press ",2,65.0,5.0,0,0.0,,,
2025-08-17 11:31:02,"Chest, Back & Shoulders ",1h 1min,"Pec Deck (Machine)",1,150.0,6.0,0,0.0,"",,
2025-08-17 11:31:02,"Chest, Back & Shoulders ",1h 1min,"Pec Deck (Machine)",2,140.0,7.0,0,0.0,,,
2025-08-17 11:31:02,"Chest, Back & Shoulders ",1h 1min,"Lat Focus Wide Grip Lat Pulldown ",1,130.0,9.0,0,0.0,"",,
2025-08-17 11:31:02,"Chest, Back & Shoulders ",1h 1min,"Lat Focus Wide Grip Lat Pulldown ",2,130.0,5.0,0,0.0,,,
2025-08-17 11:31:02,"Chest, Back & Shoulders ",1h 1min,"Seated Row (Machine)",1,150.0,8.0,0,0.0,"",,
2025-08-17 11:31:02,"Chest, Back & Shoulders ",1h 1min,"Seated Row (Machine)",2,150.0,7.0,0,0.0,,,
2025-08-17 11:31:02,"Chest, Back & Shoulders ",1h 1min,"Single Arm Cable Lateral Raise (Hand Height)",1,14.0,9.0,0,0.0,"",,
2025-08-17 11:31:02,"Chest, Back & Shoulders ",1h 1min,"Single Arm Cable Lateral Raise (Hand Height)",2,14.0,9.0,0,0.0,,,
2025-08-17 11:31:02,"Chest, Back & Shoulders ",1h 1min,"Single Arm Cable Lateral Raise (Hand Height)",3,14.0,7.0,0,0.0,,,
2025-08-17 11:31:02,"Chest, Back & Shoulders ",1h 1min,"Single Arm Cable Lateral Raise (Hand Height)",4,14.0,7.0,0,0.0,,,
2025-08-17 11:31:02,"Chest, Back & Shoulders ",1h 1min,"Cable Crunch",1,65.5,10.0,0,0.0,"",,
2025-08-17 11:31:02,"Chest, Back & Shoulders ",1h 1min,"Cable Crunch",2,65.5,8.0,0,0.0,,,
2025-08-18 13:34:11,"Lower + Arms",58min,"Bicep Curl (Dumbbell)",1,35.0,7.0,0,0.0,"","March 1st",
2025-08-18 13:34:11,"Lower + Arms",58min,"Bicep Curl (Dumbbell)",2,35.0,5.0,0,0.0,,,
2025-08-18 13:34:11,"Lower + Arms",58min,"Cross Body Tricep Extension ",1,22.5,8.0,0,0.0,"",,
2025-08-18 13:34:11,"Lower + Arms",58min,"Cross Body Tricep Extension ",2,22.5,8.0,0,0.0,,,
2025-08-18 13:34:11,"Lower + Arms",58min,"Cross Body Tricep Extension ",3,22.5,8.0,0,0.0,,,
2025-08-18 13:34:11,"Lower + Arms",58min,"Cross Body Tricep Extension ",4,22.5,8.0,0,0.0,,,
2025-08-18 13:34:11,"Lower + Arms",58min,"Lying Leg Curl (Machine)",1,105.0,7.0,0,0.0,"",,
2025-08-18 13:34:11,"Lower + Arms",58min,"Lying Leg Curl (Machine)",2,105.0,6.0,0,0.0,,,
2025-08-18 13:34:11,"Lower + Arms",58min,"Hack Squat",1,60.0,8.0,0,0.0,"",,
2025-08-18 13:34:11,"Lower + Arms",58min,"Hack Squat",2,60.0,6.0,0,0.0,,,
2025-08-18 13:34:11,"Lower + Arms",58min,"Romanian Deadlift (Barbell)",1,82.5,4.0,0,0.0,"",,
2025-08-18 13:34:11,"Lower + Arms",58min,"Romanian Deadlift (Barbell)",2,82.5,2.0,0,0.0,,,
2025-08-18 13:34:11,"Lower + Arms",58min,"Leg Extension (Machine)",1,160.0,9.0,0,0.0,"",,
2025-08-18 13:34:11,"Lower + Arms",58min,"Leg Extension (Machine)",2,160.0,5.0,0,0.0,,,
2025-08-18 13:34:11,"Lower + Arms",58min,"Calf Press on Seated Leg Press",1,200.0,10.0,0,0.0,"",,
2025-08-18 13:34:11,"Lower + Arms",58min,"Calf Press on Seated Leg Press",2,200.0,8.0,0,0.0,,,
2025-08-20 12:53:16,"Chest/Back",46min,"Iso-Lateral Incline Press",1,80.0,7.0,0,0.0,"","",
2025-08-20 12:53:16,"Chest/Back",46min,"Iso-Lateral Incline Press",2,70.0,4.0,0,0.0,,,
2025-08-20 12:53:16,"Chest/Back",46min,"Pec Deck (Machine)",1,150.0,6.0,0,0.0,"",,
2025-08-20 12:53:16,"Chest/Back",46min,"Pec Deck (Machine)",2,140.0,6.0,0,0.0,,,
2025-08-20 12:53:16,"Chest/Back",46min,"Upper Back Pulldown - Mag Grip ",1,145.0,4.0,0,0.0,"",,
2025-08-20 12:53:16,"Chest/Back",46min,"Upper Back Pulldown - Mag Grip ",2,135.0,7.0,0,0.0,,,
2025-08-20 12:53:16,"Chest/Back",46min,"Chest Supported Lat Pulldown",1,62.5,6.0,0,0.0,"",,
2025-08-20 12:53:16,"Chest/Back",46min,"Chest Supported Lat Pulldown",2,62.5,6.0,0,0.0,,,
2025-08-20 12:53:16,"Chest/Back",46min,"Chest Supported Lat Pulldown",3,57.5,8.0,0,0.0,,,
2025-08-20 12:53:16,"Chest/Back",46min,"Chest Supported Lat Pulldown",4,57.5,8.0,0,0.0,,,
2025-08-20 12:53:16,"Chest/Back",46min,"Chest Dip",1,0.0,10.0,0,0.0,"",,
2025-08-21 12:09:26,"Shoulders + Arms ",1h,"Shoulder Press (Plate Loaded)",1,70.0,8.0,0,0.0,"","",
2025-08-21 12:09:26,"Shoulders + Arms ",1h,"Shoulder Press (Plate Loaded)",2,70.0,6.0,0,0.0,,,
2025-08-21 12:09:26,"Shoulders + Arms ",1h,"Single Arm Cable Lateral Raise (Cable Below Hand Height)",1,14.0,8.0,0,0.0,"",,
2025-08-21 12:09:26,"Shoulders + Arms ",1h,"Single Arm Cable Lateral Raise (Cable Below Hand Height)",2,14.0,8.0,0,0.0,,,
2025-08-21 12:09:26,"Shoulders + Arms ",1h,"Single Arm Cable Lateral Raise (Cable Below Hand Height)",3,14.0,8.0,0,0.0,,,
2025-08-21 12:09:26,"Shoulders + Arms ",1h,"Single Arm Cable Lateral Raise (Cable Below Hand Height)",4,14.0,8.0,0,0.0,,,
2025-08-21 12:09:26,"Shoulders + Arms ",1h,"Rear Delt Cable Fly ",1,14.0,10.0,0,0.0,"",,
2025-08-21 12:09:26,"Shoulders + Arms ",1h,"Long Rope Overhead Tricep Extension ",1,29.0,10.0,0,0.0,"",,
2025-08-21 12:09:26,"Shoulders + Arms ",1h,"Long Rope Overhead Tricep Extension ",2,29.0,8.0,0,0.0,,,
2025-08-21 12:09:26,"Shoulders + Arms ",1h,"Bicep Curl (Machine)",1,105.0,7.0,0,0.0,"",,
2025-08-21 12:09:26,"Shoulders + Arms ",1h,"Bicep Curl (Machine)",2,105.0,6.0,0,0.0,,,
2025-08-21 12:09:26,"Shoulders + Arms ",1h,"Single Arm Tricep Extension ",1,24.0,8.0,0,0.0,"",,
2025-08-21 12:09:26,"Shoulders + Arms ",1h,"Single Arm Tricep Extension ",2,24.0,8.0,0,0.0,,,
2025-08-21 12:09:26,"Shoulders + Arms ",1h,"Single Arm Tricep Extension ",3,24.0,4.0,0,0.0,,,
2025-08-21 12:09:26,"Shoulders + Arms ",1h,"Single Arm Tricep Extension ",4,24.0,4.0,0,0.0,,,
2025-08-21 12:09:26,"Shoulders + Arms ",1h,"Incline Cable Curl",1,22.5,10.0,0,0.0,"",,
2025-08-21 12:09:26,"Shoulders + Arms ",1h,"Incline Cable Curl",2,22.5,6.0,0,0.0,,,
2025-08-21 12:09:26,"Shoulders + Arms ",1h,"Cable Crunch",1,67.5,10.0,0,0.0,"",,
2025-08-21 12:09:26,"Shoulders + Arms ",1h,"Cable Crunch",2,67.5,8.0,0,0.0,,,
2025-08-25 12:58:04,"Full Body A",1h 3min,"Iso-Lateral Incline Press",1,80.0,7.0,0,0.0,"","",
2025-08-25 12:58:04,"Full Body A",1h 3min,"Iso-Lateral Incline Press",2,80.0,6.0,0,0.0,,,
2025-08-25 12:58:04,"Full Body A",1h 3min,"Iso-Lateral Incline Press",3,70.0,5.0,0,0.0,,,
2025-08-25 12:58:04,"Full Body A",1h 3min,"Hack Squat",1,65.0,8.0,0,0.0,"",,
2025-08-25 12:58:04,"Full Body A",1h 3min,"Hack Squat",2,65.0,6.0,0,0.0,,,
2025-08-25 12:58:04,"Full Body A",1h 3min,"Lat Focus Wide Grip Lat Pulldown ",1,130.0,10.0,0,0.0,"",,
2025-08-25 12:58:04,"Full Body A",1h 3min,"Lat Pulldown (Cable)",1,140.0,8.0,0,0.0,"",,
2025-08-25 12:58:04,"Full Body A",1h 3min,"Lat Pulldown - Underhand (Cable)",1,140.0,7.0,0,0.0,"",,
2025-08-25 12:58:04,"Full Body A",1h 3min,"Lying Leg Curl (Machine)",1,105.0,8.0,0,0.0,"",,
2025-08-25 12:58:04,"Full Body A",1h 3min,"Lying Leg Curl (Machine)",2,105.0,6.0,0,0.0,,,
2025-08-25 12:58:04,"Full Body A",1h 3min,"Single Arm Cable Lateral Raise (Hand Height)",1,14.0,10.0,0,0.0,"",,
2025-08-25 12:58:04,"Full Body A",1h 3min,"Single Arm Cable Lateral Raise (Hand Height)",2,14.0,10.0,0,0.0,,,
2025-08-25 12:58:04,"Full Body A",1h 3min,"Single Arm Cable Lateral Raise (Hand Height)",3,14.0,8.0,0,0.0,,,
2025-08-25 12:58:04,"Full Body A",1h 3min,"Single Arm Cable Lateral Raise (Hand Height)",4,14.0,8.0,0,0.0,,,
2025-08-25 12:58:04,"Full Body A",1h 3min,"Single Arm Cable Lateral Raise (Hand Height)",5,14.0,6.0,0,0.0,,,
2025-08-25 12:58:04,"Full Body A",1h 3min,"Single Arm Cable Lateral Raise (Hand Height)",6,14.0,6.0,0,0.0,,,
2025-08-25 12:58:04,"Full Body A",1h 3min,"Bicep Curl (Dumbbell)",1,35.0,7.0,0,0.0,"",,
2025-08-25 12:58:04,"Full Body A",1h 3min,"Bicep Curl (Dumbbell)",2,35.0,6.0,0,0.0,,,
2025-08-25 12:58:04,"Full Body A",1h 3min,"Cross Body Tricep Extension ",1,22.5,8.0,0,0.0,"",,
2025-08-25 12:58:04,"Full Body A",1h 3min,"Cross Body Tricep Extension ",2,22.5,8.0,0,0.0,,,
2025-08-25 12:58:04,"Full Body A",1h 3min,"Cross Body Tricep Extension ",3,22.5,4.0,0,0.0,,,
2025-08-25 12:58:04,"Full Body A",1h 3min,"Cross Body Tricep Extension ",4,22.5,4.0,0,0.0,,,
2025-08-27 15:49:20,"Full Body B",1h 10min,"Bench Press (Dumbbell)",1,57.2,8.0,0,0.0,"","",
2025-08-27 15:49:20,"Full Body B",1h 10min,"Bench Press (Dumbbell)",2,57.2,7.0,0,0.0,,,
2025-08-27 15:49:20,"Full Body B",1h 10min,"Pec Deck (Machine)",1,134.0,8.0,0,0.0,"",,
2025-08-27 15:49:20,"Full Body B",1h 10min,"Seated Leg Curl (Machine)",1,118.8,10.0,0,0.0,"",,
2025-08-27 15:49:20,"Full Body B",1h 10min,"Seated Leg Curl (Machine)",2,118.8,8.0,0,0.0,,,
2025-08-27 15:49:20,"Full Body B",1h 10min,"Seated Row Machine (Japan)",1,103.4,9.0,0,0.0,"",,
2025-08-27 15:49:20,"Full Body B",1h 10min,"Seated Row Machine (Japan)",2,103.4,11.0,0,0.0,,,
2025-08-27 15:49:20,"Full Body B",1h 10min,"Seated Row Machine (Japan)",3,103.4,10.0,0,0.0,,,
2025-08-27 15:49:20,"Full Body B",1h 10min,"Leg Extension (Machine)",1,134.0,8.0,0,0.0,"",,
2025-08-27 15:49:20,"Full Body B",1h 10min,"Leg Extension (Machine)",2,134.0,7.0,0,0.0,,,
2025-08-27 15:49:20,"Full Body B",1h 10min,"Lateral Raise (Dumbbell)",1,19.8,12.0,0,0.0,"",,
2025-08-27 15:49:20,"Full Body B",1h 10min,"Lateral Raise (Dumbbell)",2,22.0,10.0,0,0.0,,,
2025-08-27 15:49:20,"Full Body B",1h 10min,"Lateral Raise (Dumbbell)",3,22.0,8.0,0,0.0,,,
2025-08-27 15:49:20,"Full Body B",1h 10min,"Bicep Curl (Cable)",1,41.25,11.0,0,0.0,"",,
2025-08-27 15:49:20,"Full Body B",1h 10min,"Bicep Curl (Cable)",2,46.75,10.0,0,0.0,,,
2025-08-27 15:49:20,"Full Body B",1h 10min,"Tricep Pushdown",1,63.25,8.0,0,0.0,"",,
2025-08-27 15:49:20,"Full Body B",1h 10min,"Tricep Pushdown",2,63.25,8.0,0,0.0,,,
2025-08-30 02:51:50,"Full Body C",4h 40min,"Chest Press (Machine)",1,120.0,8.0,0,0.0,"","",
2025-08-30 02:51:50,"Full Body C",4h 40min,"Chest Press (Machine)",2,120.0,8.0,0,0.0,,,
2025-08-30 02:51:50,"Full Body C",4h 40min,"Romanian Deadlift (Dumbbell)",1,61.6,8.0,0,0.0,"",,
2025-08-30 02:51:50,"Full Body C",4h 40min,"Romanian Deadlift (Dumbbell)",2,61.6,8.0,0,0.0,,,
2025-08-30 02:51:50,"Full Body C",4h 40min,"Dumbbell Chest Supported High Back Row ",1,46.0,7.0,0,0.0,"",,
2025-08-30 02:51:50,"Full Body C",4h 40min,"Dumbbell Chest Supported High Back Row ",2,35.0,8.0,0,0.0,,,
2025-08-30 02:51:50,"Full Body C",4h 40min,"Dumbbell Chest Supported High Back Row ",3,35.0,8.0,0,0.0,,,
2025-08-30 02:51:50,"Full Body C",4h 40min,"Single Arm Cable Lateral Raise (Cable Below Hand Height)",1,14.0,10.0,0,0.0,"",,
2025-08-30 02:51:50,"Full Body C",4h 40min,"Single Arm Cable Lateral Raise (Cable Below Hand Height)",2,14.0,10.0,0,0.0,,,
2025-08-30 02:51:50,"Full Body C",4h 40min,"Single Arm Cable Lateral Raise (Cable Below Hand Height)",3,14.0,8.0,0,0.0,,,
2025-08-30 02:51:50,"Full Body C",4h 40min,"Single Arm Cable Lateral Raise (Cable Below Hand Height)",4,14.0,8.0,0,0.0,,,
2025-08-31 16:50:21,"Full Body A",1h 8min,"Iso-Lateral Incline Press",1,88.0,5.0,0,0.0,"","",
2025-08-31 16:50:21,"Full Body A",1h 8min,"Iso-Lateral Incline Press",2,80.0,6.0,0,0.0,,,
2025-08-31 16:50:21,"Full Body A",1h 8min,"Pec Deck (Machine)",1,140.0,6.0,0,0.0,"",,
2025-08-31 16:50:21,"Full Body A",1h 8min,"Leg Extension (Machine)",1,140.0,7.0,0,0.0,"",,
2025-08-31 16:50:21,"Full Body A",1h 8min,"Leg Extension (Machine)",2,140.0,8.0,0,0.0,,,
2025-08-31 16:50:21,"Full Body A",1h 8min,"Iso Lateral Front Lat Pulldown ",1,88.0,10.0,0,0.0,"",,
2025-08-31 16:50:21,"Full Body A",1h 8min,"Iso Lateral Front Lat Pulldown ",2,88.0,10.0,0,0.0,,,
2025-08-31 16:50:21,"Full Body A",1h 8min,"Iso Lateral Front Lat Pulldown ",3,88.0,8.0,0,0.0,,,
2025-08-31 16:50:21,"Full Body A",1h 8min,"Iso Lateral Front Lat Pulldown ",4,88.0,8.0,0,0.0,,,
2025-08-31 16:50:21,"Full Body A",1h 8min,"Lat Pulldown (Cable)",1,148.5,7.0,0,0.0,"",,
2025-08-31 16:50:21,"Full Body A",1h 8min,"Seated Leg Curl (Machine)",1,134.0,7.0,0,0.0,"",,
2025-08-31 16:50:21,"Full Body A",1h 8min,"Seated Leg Curl (Machine)",2,134.0,7.0,0,0.0,,,
2025-08-31 16:50:21,"Full Body A",1h 8min,"Single Arm Cable Lateral Raise (Hand Height)",1,15.0,10.0,0,0.0,"",,
2025-08-31 16:50:21,"Full Body A",1h 8min,"Single Arm Cable Lateral Raise (Hand Height)",2,15.0,10.0,0,0.0,,,
2025-08-31 16:50:21,"Full Body A",1h 8min,"Single Arm Cable Lateral Raise (Hand Height)",3,15.0,10.0,0,0.0,,,
2025-08-31 16:50:21,"Full Body A",1h 8min,"Single Arm Cable Lateral Raise (Hand Height)",4,15.0,10.0,0,0.0,,,
2025-08-31 16:50:21,"Full Body A",1h 8min,"Bicep Curl (Cable)",1,52.25,9.0,0,0.0,"",,
2025-08-31 16:50:21,"Full Body A",1h 8min,"Bicep Curl (Cable)",2,52.25,7.0,0,0.0,,,
2025-08-31 16:50:21,"Full Body A",1h 8min,"Bicep Curl (Cable)",3,52.25,7.0,0,0.0,,,
2025-08-31 16:50:21,"Full Body A",1h 8min,"Tricep Pushdown",1,66.0,7.0,0,0.0,"",,
2025-08-31 16:50:21,"Full Body A",1h 8min,"Tricep Pushdown",2,66.0,6.0,0,0.0,,,
2025-09-02 17:39:32,"Full Body B",1h 13min,"Pec Deck (Machine)",1,149.6,8.0,0,0.0,"","",
2025-09-02 17:39:32,"Full Body B",1h 13min,"Pec Deck (Machine)",2,149.6,6.0,0,0.0,,,
2025-09-02 17:39:32,"Full Body B",1h 13min,"Pec Deck (Machine)",3,149.6,4.0,0,0.0,,,
2025-09-02 17:39:32,"Full Body B",1h 13min,"Seated Leg Curl (Machine)",1,134.2,7.0,0,0.0,"",,
2025-09-02 17:39:32,"Full Body B",1h 13min,"Seated Leg Curl (Machine)",2,134.2,6.0,0,0.0,,,
2025-09-02 17:39:32,"Full Body B",1h 13min,"Seated Row Machine (Japan)",1,118.0,11.0,0,0.0,"",,
2025-09-02 17:39:32,"Full Body B",1h 13min,"Seated Row Machine (Japan)",2,124.3,8.0,0,0.0,,,
2025-09-02 17:39:32,"Full Body B",1h 13min,"Seated Row Machine (Japan)",3,124.3,6.0,0,0.0,,,
2025-09-02 17:39:32,"Full Body B",1h 13min,"Leg Extension (Machine)",1,140.0,10.0,0,0.0,"",,
2025-09-02 17:39:32,"Full Body B",1h 13min,"Leg Extension (Machine)",2,140.0,8.0,0,0.0,,,
2025-09-02 17:39:32,"Full Body B",1h 13min,"Lateral Raise (Dumbbell)",1,26.0,8.0,0,0.0,"",,
2025-09-02 17:39:32,"Full Body B",1h 13min,"Lateral Raise (Dumbbell)",2,26.0,7.0,0,0.0,,,
2025-09-02 17:39:32,"Full Body B",1h 13min,"Lateral Raise (Dumbbell)",3,26.0,7.0,0,0.0,,,
2025-09-02 17:39:32,"Full Body B",1h 13min,"Incline Cable Curl",1,24.75,8.0,0,0.0,"",,
2025-09-02 17:39:32,"Full Body B",1h 13min,"Incline Cable Curl",2,24.75,7.0,0,0.0,,,
2025-09-02 17:39:32,"Full Body B",1h 13min,"Single Arm Tricep Extension ",1,24.0,10.0,0,0.0,"",,
2025-09-02 17:39:32,"Full Body B",1h 13min,"Single Arm Tricep Extension ",2,24.0,10.0,0,0.0,,,
2025-09-02 17:39:32,"Full Body B",1h 13min,"Single Arm Tricep Extension ",3,24.0,8.0,0,0.0,,,
2025-09-02 17:39:32,"Full Body B",1h 13min,"Single Arm Tricep Extension ",4,24.0,8.0,0,0.0,,,
2025-09-04 19:22:23,"Full Body C",2h 9min,"Iso lateral Chest Press ",1,77.0,5.0,0,0.0,"","",
2025-09-04 19:22:23,"Full Body C",2h 9min,"Iso lateral Chest Press ",2,66.0,6.0,0,0.0,,,
2025-09-04 19:22:23,"Full Body C",2h 9min,"Iso lateral Chest Press ",3,66.0,5.0,0,0.0,,,
2025-09-04 19:22:23,"Full Body C",2h 9min,"Romanian Deadlift (Dumbbell)",1,66.0,7.0,0,0.0,"",,
2025-09-04 19:22:23,"Full Body C",2h 9min,"Romanian Deadlift (Dumbbell)",2,66.0,6.0,0,0.0,,,
2025-09-04 19:22:23,"Full Body C",2h 9min,"Iso-Lateral Row (Machine)",1,88.0,5.0,0,0.0,"",,
2025-09-04 19:22:23,"Full Body C",2h 9min,"Iso-Lateral Row (Machine)",2,77.0,6.0,0,0.0,,,
2025-09-04 19:22:23,"Full Body C",2h 9min,"Iso-Lateral Row (Machine)",3,55.0,10.0,0,0.0,,,
2025-09-04 19:22:23,"Full Body C",2h 9min,"Leg Extension (Machine)",1,145.0,11.0,0,0.0,"",,
2025-09-04 19:22:23,"Full Body C",2h 9min,"Leg Extension (Machine)",2,145.0,10.0,0,0.0,,,
2025-09-04 19:22:23,"Full Body C",2h 9min,"Single Arm Cable Lateral Raise (Cable Below Hand Height)",1,14.0,11.0,0,0.0,"",,
2025-09-04 19:22:23,"Full Body C",2h 9min,"Single Arm Cable Lateral Raise (Cable Below Hand Height)",2,14.0,11.0,0,0.0,,,
2025-09-04 19:22:23,"Full Body C",2h 9min,"Single Arm Cable Lateral Raise (Cable Below Hand Height)",3,14.0,11.0,0,0.0,,,
2025-09-04 19:22:23,"Full Body C",2h 9min,"Single Arm Cable Lateral Raise (Cable Below Hand Height)",4,14.0,11.0,0,0.0,,,
2025-09-04 19:22:23,"Full Body C",2h 9min,"Single Arm Cable Lateral Raise (Cable Below Hand Height)",5,14.0,8.0,0,0.0,,,
2025-09-04 19:22:23,"Full Body C",2h 9min,"Single Arm Cable Lateral Raise (Cable Below Hand Height)",6,14.0,8.0,0,0.0,,,
2025-09-04 19:22:23,"Full Body C",2h 9min,"Long Rope Tricep Extension ",1,49.5,6.0,0,0.0,"",,
2025-09-04 19:22:23,"Full Body C",2h 9min,"Long Rope Tricep Extension ",2,49.5,6.0,0,0.0,,,
2025-09-06 17:58:35,"Full Body A",1h 16min,"Incline Bench Press Smith Machine 2 Notches Up",1,45.0,8.0,0,0.0,"","",
2025-09-06 17:58:35,"Full Body A",1h 16min,"Incline Bench Press Smith Machine 2 Notches Up",2,45.0,6.0,0,0.0,,,
2025-09-06 17:58:35,"Full Body A",1h 16min,"Incline Bench Press Smith Machine 2 Notches Up",3,45.0,6.0,0,0.0,,,
2025-09-06 17:58:35,"Full Body A",1h 16min,"Leg Extension (Machine)",1,150.0,9.0,0,0.0,"",,
2025-09-06 17:58:35,"Full Body A",1h 16min,"Leg Extension (Machine)",2,150.0,8.0,0,0.0,,,
2025-09-06 17:58:35,"Full Body A",1h 16min,"Seated Cable Lat Row",1,57.2,9.0,0,0.0,"",,
2025-09-06 17:58:35,"Full Body A",1h 16min,"Seated Cable Lat Row",2,57.2,9.0,0,0.0,,,
2025-09-06 17:58:35,"Full Body A",1h 16min,"Seated Cable Lat Row",3,57.2,11.0,0,0.0,,,
2025-09-06 17:58:35,"Full Body A",1h 16min,"Seated Cable Lat Row",4,57.2,11.0,0,0.0,,,
2025-09-06 17:58:35,"Full Body A",1h 16min,"Upper Back Pulldown - Mag Grip ",1,134.2,7.0,0,0.0,"",,
2025-09-06 17:58:35,"Full Body A",1h 16min,"Seated Leg Curl (Machine)",1,139.7,9.0,0,0.0,"",,
2025-09-06 17:58:35,"Full Body A",1h 16min,"Seated Leg Curl (Machine)",2,139.7,6.0,0,0.0,,,
2025-09-06 17:58:35,"Full Body A",1h 16min,"Single Arm Cable Lateral Raise (Hand Height)",1,15.0,6.0,0,0.0,"",,
2025-09-06 17:58:35,"Full Body A",1h 16min,"Single Arm Cable Lateral Raise (Hand Height)",2,15.0,6.0,0,0.0,,,
2025-09-06 17:58:35,"Full Body A",1h 16min,"Single Arm Cable Lateral Raise (Hand Height)",3,15.0,8.0,0,0.0,,,
2025-09-06 17:58:35,"Full Body A",1h 16min,"Single Arm Cable Lateral Raise (Hand Height)",4,15.0,8.0,0,0.0,,,
2025-09-06 17:58:35,"Full Body A",1h 16min,"Single Arm Cable Lateral Raise (Hand Height)",5,14.0,7.0,0,0.0,,,
2025-09-06 17:58:35,"Full Body A",1h 16min,"Single Arm Cable Lateral Raise (Hand Height)",6,14.0,7.0,0,0.0,,,
2025-09-06 17:58:35,"Full Body A",1h 16min,"Bicep Curl (Cable)",1,53.62,8.0,0,0.0,"",,
2025-09-06 17:58:35,"Full Body A",1h 16min,"Bicep Curl (Cable)",2,53.62,8.0,0,0.0,,,
2025-09-06 17:58:35,"Full Body A",1h 16min,"Tricep Pushdown",1,66.0,8.0,0,0.0,"",,
2025-09-06 17:58:35,"Full Body A",1h 16min,"Tricep Pushdown",2,66.0,7.0,0,0.0,,,
2025-09-11 11:14:27,"Full Body A",1h 3min,"Iso-Lateral Incline Press",1,82.5,6.0,0,0.0,"","",
2025-09-11 11:14:27,"Full Body A",1h 3min,"Iso-Lateral Incline Press",2,82.5,6.0,0,0.0,,,
2025-09-11 11:14:27,"Full Body A",1h 3min,"Pec Deck (Machine)",1,150.0,7.0,0,0.0,"",,
2025-09-11 11:14:27,"Full Body A",1h 3min,"Lying Leg Curl (Machine)",1,110.0,8.0,0,0.0,"",,
2025-09-11 11:14:27,"Full Body A",1h 3min,"Lying Leg Curl (Machine)",2,110.0,5.0,0,0.0,,,
2025-09-11 11:14:27,"Full Body A",1h 3min,"Lat Focus Wide Grip Lat Pulldown ",1,130.0,9.0,0,0.0,"",,
2025-09-11 11:14:27,"Full Body A",1h 3min,"Lat Focus Wide Grip Lat Pulldown ",2,130.0,7.0,0,0.0,,,
2025-09-11 11:14:27,"Full Body A",1h 3min,"Lat Pulldown (Cable)",1,150.0,4.0,0,0.0,"",,
2025-09-11 11:14:27,"Full Body A",1h 3min,"Lat Pulldown (Cable)",2,140.0,7.0,0,0.0,,,
2025-09-11 11:14:27,"Full Body A",1h 3min,"Leg Extension (Machine)",1,155.0,10.0,0,0.0,"",,
2025-09-11 11:14:27,"Full Body A",1h 3min,"Leg Extension (Machine)",2,155.0,7.0,0,0.0,,,
2025-09-11 11:14:27,"Full Body A",1h 3min,"Single Arm Cable Lateral Raise (Hand Height)",1,15.5,8.0,0,0.0,"",,
2025-09-11 11:14:27,"Full Body A",1h 3min,"Single Arm Cable Lateral Raise (Hand Height)",2,15.5,8.0,0,0.0,,,
2025-09-11 11:14:27,"Full Body A",1h 3min,"Single Arm Cable Lateral Raise (Hand Height)",3,15.5,8.0,0,0.0,,,
2025-09-11 11:14:27,"Full Body A",1h 3min,"Single Arm Cable Lateral Raise (Hand Height)",4,15.5,8.0,0,0.0,,,
2025-09-11 11:14:27,"Full Body A",1h 3min,"Bicep Curl (Cable)",1,55.5,8.0,0,0.0,"",,
2025-09-11 11:14:27,"Full Body A",1h 3min,"Bicep Curl (Cable)",2,55.5,6.0,0,0.0,,,
2025-09-11 11:14:27,"Full Body A",1h 3min,"Tricep Pushdown",1,67.5,6.0,0,0.0,"",,
2025-09-11 11:14:27,"Full Body A",1h 3min,"Tricep Pushdown",2,62.5,5.0,0,0.0,,,
